ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,LocationText,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicensingURL,Category,AccessibleCategory,RADARKeyNeeded,BabyChange,FamilyToilet,ChangingPlace,AutomaticPublicConvenience,FullTimeStaffing,PartOfCommunityScheme,CommunitySchemeName,ChargeAmount,InfoURL,OpeningHours,ManagedBy,ReportEmail,ReportTel,Notes,UPRN,Postcode,StreetAddress,GeoAreaURI,GeoAreaLabel
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Worthington Park,WGS84,-2.308733,53.424156,,Female and male,Unisex,,Yes,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/transport-and-streets/street-care-and-cleaning/public-toilets.aspx,Apr-Sep Mo-Fr 07:30-16:00; Oct-Mar Mo-Fr 07:30-15:00; Sa-Su 08:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,,,http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Ashton Park,WGS84,-2.334895,53.430932,,Unisex,None,,No,No,No,No,Yes,No,,0,http://www.trafford.gov.uk/residents/transport-and-streets/street-care-and-cleaning/public-toilets.aspx,Apr-Sep Mo-Fr 07:30-16:30; Oct-Mar Mo-Fr 07:30-15:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,,,http://statistics.data.gov.uk/id/statistical-geography/E05000820,Ashton upon Mersey
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Longford Park,WGS84,-2.291754,53.446596,,Female and male,Unisex,,No,No,No,No,Yes,No,,0,http://www.trafford.gov.uk/residents/transport-and-streets/street-care-and-cleaning/public-toilets.aspx,Mo-Fr 07:30-15:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,,,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Davyhulme Park,WGS84,-2.353225,53.453567,,Female and male,None,,No,No,No,No,Yes,No,,0,http://www.trafford.gov.uk/residents/transport-and-streets/street-care-and-cleaning/public-toilets.aspx,Mo-Fr 07:30-15:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,,,http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Altrincham Library,WGS84,-2.348242,53.387713,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/altrincham-library.aspx,Mo-Fr 10:00-17:00; We 10:00-19:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,WA14 1EJ,"20 Stamford New Road, Altrincham",http://statistics.data.gov.uk/id/statistical-geography/E05000819,Altrincham
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Coppice Library,WGS84,-2.351112,53.414242,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/coppice-library.aspx,Mo-Fr 08:30-17:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M33 4ND,"Coppice Avenue, Sale",http://statistics.data.gov.uk/id/statistical-geography/E05000834,St. Mary's
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Davyhulme Library,WGS84,-2.358273,53.456854,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/davyhulme-library.aspx,Mo-Fr 10:00-17:00; Th Off; Sa 10:00-13:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M41 7BL,"Hayeswater Road, Davyhulme",http://statistics.data.gov.uk/id/statistical-geography/E05000826,Davyhulme East
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Hale Library,WGS84,-2.344181,53.376631,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/hale-library.aspx,Mo 10:00-17:00; Tu 10:00-19:00; We Off; Th-Fr 10:00-17:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,WA15 9BG,"Leigh Road, Hale",http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Lostock Library,WGS84,-2.330453,53.45487,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/lostock-library.aspx,Mo-Tu 10:00-15:00; We Off; Th 12:00-17:00; Fr 10:00-15:00; Sa 10:00-13:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M32 9PL,"Selby Road, Stretford",http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Old Trafford Library,WGS84,-2.262647,53.46144,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/old-trafford.aspx,Mo-Fr 09:00-17:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M16 9AX,"Shrewsbury Street, Old Trafford",http://statistics.data.gov.uk/id/statistical-geography/E05000825,Clifford
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Partington Library & Wellbeing Centre,WGS84,-2.426466,53.418465,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/partington-library.aspx,Mo 10:00-19:00; Tu 10:00-17:00; We Off; Th-Fr 10:00-17:00; Sa 10:00-13:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M31 4FY,"91 Central Road, Partington",http://statistics.data.gov.uk/id/statistical-geography/E05000824,Bucklow-St Martins
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Sale Library,WGS84,-2.31959,53.425415,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/sale-library.aspx,Mo 09:00-19:00; Tu 09:00-17:00; We 09:00-19:00; Th-Fr 09:00:17:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M33 7ZF,"Sale Waterside, Sale",http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Stretford Library,WGS84,-2.312627,53.446069,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/stretford-library.aspx,Mo-Fr 10:00-17:00; Th 10:00-19:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M32 8AP,"Kingsway, Stretford",http://statistics.data.gov.uk/id/statistical-geography/E05000836,Stretford
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Timperley Library,WGS84,-2.316375,53.398252,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/timperley-library.aspx,Mo-Tu 10:00-17:00; We Off; Th 10:00:19:00; Fr 10:00-17:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,WA15 7XR,"405 Stockport Road, Timperley",http://statistics.data.gov.uk/id/statistical-geography/E05000839,Village
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Urmston Library,WGS84,-2.353724,53.449535,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/urmston-library.aspx,Mo 10:00-17:00; Tu 10:00-19:00; We-Th 10:00-17:00; Fr 10:00-19:00; Sa 10:00-16:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M41 0NA,"Unit 34, Golden Way, Urmston",http://statistics.data.gov.uk/id/statistical-geography/E05000838,Urmston
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Woodsend Library,WGS84,-2.393083,53.453381,,Female and male,None,,,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/woodsend-library.aspx,Mo-Fr 10:00-17:00; We Off; Sa 10:00-13:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M41 8GN,"Woodsend Road, Flixton",http://statistics.data.gov.uk/id/statistical-geography/E05000827,Davyhulme West
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Trafford Town Hall,WGS84,-2.2875863,53.458684,,Female and male,None,No,Yes,No,No,No,No,No,,0,http://www.trafford.gov.uk/residents/leisure-and-lifestyle/libraries/libraries-in-trafford/town-hall-library.aspx,Mo-Fr 08:30-17:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M32 0TH,"Talbot Road, Stretford",http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill
09/09/2014,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/579,Public toilets,Sale Town Hall,WGS84,-2.3198694,53.424958,,Female and male,None,,,No,No,No,No,No,,0,,Mo-Fr 09:00-17:00,Trafford Council,access.trafford@trafford.gov.uk,0161 912 2000,,,M33 7EE,"Tatton Road, Sale",http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory
