ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,LocationText,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicensingURL,Category,AccessibleCategory,RADARKeyNeeded,BabyChange,FamilyToilet,ChangingPlace,AutomaticPublicConvenience,FullTimeStaffing,PartOfCommunityScheme,CommunitySchemeName,ChargeAmount,InfoURL,OpeningHours,ManagedBy,ReportEmail,ReportTel,Notes,UPRN,Postcode,StreetAddress,GeoAreaURI,GeoAreaLabel
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Old Mulberry Close,OSGB36,406531.54,94145.85,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,Wallisdown  Behind Aldi. opening hours flexible and will be adjusted to cope with seasonal demand,,BH10 4AJ,"KINSON ROAD PUBLIC CONVENIENCE
 KINSON ROAD
 BOURNEMOUTH
 BH10 4AJ",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Milburn Road,OSGB36,406942.52,91577.82,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"MILBURN ROAD PUBLIC CONVENIENCES
 MILBURN ROAD
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Millhams Road,OSGB36,407065.84,96641.39,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-18:00,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"MILLHAMS ROAD PUBLIC CONVENIENCES
 MILLHAMS ROAD
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Richmond Hill,OSGB36,408851.16,91395.61,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-18:00,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"RICHMOND HILL PUBLIC CONVENIENCES
 RICHMOND HILL
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Seabourne Road,OSGB36,412510.42,92359.11,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"SEABOURNE ROAD PUBLIC CONVENIENCES
 SEABOURNE ROAD
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Westover Road,OSGB36,408802.34,91097.17,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,Mother and baby room. opening hours flexible and will be adjusted to cope with seasonal demand,,,"WESTOVER ROAD PUBLIC CONVENIENCES
 WESTOVER ROAD
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Bournemouth Travel Interchange,OSGB36,409644.68,91902.45,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-18:00,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"BOURNEMOUTH TRAVEL INTERCHANGE PUBLIC CONVENIENCES
 STATION APPROACH
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Wick Lane Car Park,OSGB36,415206.07,92159.25,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"RIVERSIDE PUBLIC CONVENIENCES
 WICK LANE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Southbourne Crossroads,OSGB36,414344.58,91326.19,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"SOUTHBOURNE CROSSROADS PUBLIC CONVENIENCES
 SOUTHBOURNE OVERCLIFF DRIVE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,West Overcliff,OSGB36,408193.43,90616.22,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"WEST OVERCLIFF PUBLIC CONVENIENCES
 WEST OVERCLIFF GARDENS
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Alum Chine,OSGB36,407436.89,90222.25,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council Seafront Services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"ALUM CHINE PUBLIC CONVENIENCES
 ALUM CHINE GARDENS
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Bedford Beach,OSGB36,414567.62,91125.28,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Baby change in female toilet. Inspected 3 times daily increasing in season (Easter to end September),,,"BEDFORD BEACH PUBLIC CONVENIENCES
 SOUTHBOURNE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Boscombe East,OSGB36,411567.82,91210.83,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,None,No,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bourneomouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Baby change in female toilet. Inspected 3 times daily increasing in season (Easter to end September),,,"BOSCOMBE EAST PUBLIC CONVENIENCES
 BOSCOMBE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Bournemouth East,OSGB36,409047.07,90776.84,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"BOURNEMOUTH EAST PUBLIC CONVENIENCES
 UNDERCLIFF DRIVE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Bournemouth Pier entrance building,OSGB36,408874.00,90726.00,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"BOURNEMOUTH PIER PUBLIC CONVENIENCES
 PIER APPROACH
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Bournemouth West,OSGB36,408705.97,90666.58,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"BOURNEMOUTH WEST PUBLIC CONVENIENCES
 WEST UNDERCLIFF PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Durley Chine,OSGB36,408034.19,90473.58,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Baby change in female toilets. Inspected 3 times daily increasing in season (Easter to end September),,,"DURLEY CHINE PUBLIC CONVENIENCES
 WEST UNDERCLIFF PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,East Undercliff,OSGB36,409638.41,90921.36,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,None,No,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"EAST UNDERCLIFF PUBLIC CONVENIENCES
 UNDERCLIFF DRIVE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Fishermans Foreshore,OSGB36,412856.40,91276.31,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"FISHERMANS FORESHORE PUBLIC CONVENIENCES
 BOSCOMBE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Gordon's Zig Zag,OSGB36,413434.22,91265.73,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,Apr-Sep: 08:30-sunset; Oct-Mar: Sa-Su 08:30-sunset; PH: 08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"GORDON STEPS PUBLIC CONVENIENCES
 SOUTHBOURNE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Honeycombe Chine,OSGB36,411377.00,91191.00,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"HONEYCOMBE CHINE PUBLIC CONVENIENCES
 BOSCOMBE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Manor Steps,OSGB36,411912.48,91260.79,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,None,No,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"MANOR STEPS PUBLIC CONVENIENCES
 BOSCOMBE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Portman Ravine,OSGB36,412538.69,91272.21,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,Apr-Sep: 08:30-sunset; Oct-Mar: Sa-Su 08:30-sunset; PH: 08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Baby change in female toilet. Inspected 3 times daily increasing in season (Easter to end September),,,"PORTMAN RAVINE PUBLIC CONVENIENCES
 BOSCOMBE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Warren Edge,OSGB36,414807.13,91087.89,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,Apr-Sep: 08:30-sunset; Oct-Mar: Sa-Su 08:30-sunset; PH: 08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Baby change in female toilet. Inspected 3 times daily increasing in season (Easter to end September),,,"SOLENT BEACH PUBLIC CONVENIENCES
 SOUTHBOURNE PROMENADE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Coasters,OSGB36,410678.80,91109.51,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,Unisex,Yes,Yes,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/LeisureCultureLibraries/SeafrontBeaches/ServiceStandards/SeafrontToiletsServiceStandards.aspx,Apr-Sep: 08:30-sunset; Oct-Mar: Sa-Su 08:30-sunset; PH: 08:30-sunset,Bournemouth Borough Council seafront services,seafront@bournemouth.gov.uk,01202451781,Inspected 3 times daily increasing in season (Easter to end September),,,"TOFT STEPS PUBLIC CONVENIENCES
 UNDERCLIFF DRIVE
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Boscombe Gardens,OSGB36,410780.83,91521.05,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Unisex,Unisex,No,Yes,Yes,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01120451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"BOSCOMBE GARDENS PUBLIC CONVENIENCES
 BOSCOMBE CHINE GARDENS
 BOURNEMOUTH",,
12/02/2015,http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth,http://id.esd.org.uk/service/579,Public toilets,Winton Recreation Ground,OSGB36,409458.92,93362.02,http://www.ordnancesurvey.co.uk/business-and-government/help-and-support/public-sector/guidance/derived-data-exemptions.html,Female and Male,None,No,No,No,No,No,No,No,,0.00,http://www.bournemouth.gov.uk/StreetsTransport/StreetCareCleaning/PublicConveniences.aspx,07:00-17:30,Bournemouth Borough Council,enquiries@bournemouth.gov.uk,01202451199,opening hours flexible and will be adjusted to cope with seasonal demand,,,"PUBLIC CONVENIENCES
 WINTON RECREATION GROUND
 FITZHARRIS AVENUE
 BOURNEMOUTH
 BH9 1BX",,
